"rank" "feature_density_pos" "weighted_feature_density_pos" 
0.04979 0.0650 0.0650
0.04989 0.0638 0.0638
0.04999 0.0626 0.0626
0.05009 0.0650 0.0650
0.05019 0.0644 0.0644
0.05029 0.0650 0.0650
0.05039 0.0626 0.0626
0.05049 0.0680 0.0680
0.05059 0.0644 0.0644
0.05069 0.0650 0.0650
0.05079 0.0638 0.0638
0.05089 0.0626 0.0626
0.05099 0.0650 0.0650
0.05109 0.0644 0.0644
0.05119 0.0626 0.0626
0.05129 0.0650 0.0650
0.05139 0.0638 0.0638
0.05149 0.0632 0.0632
0.05159 0.0638 0.0638
0.05169 0.0650 0.0650
0.05179 0.0638 0.0638
0.05189 0.0680 0.0680
0.05199 0.0745 0.0745
0.05209 0.0763 0.0763
0.05219 0.0775 0.0775
0.05229 0.0769 0.0769
0.05239 0.0763 0.0763
0.05249 0.0775 0.0775
0.05259 0.0787 0.0787
0.05269 0.0763 0.0763
0.05279 0.0739 0.0739
0.05289 0.0763 0.0763
0.05299 0.0733 0.0733
0.05309 0.0751 0.0751
0.05319 0.0721 0.0721
0.05329 0.0733 0.0733
0.05339 0.0733 0.0733
0.05349 0.0739 0.0739
0.05359 0.0727 0.0727
0.05369 0.0727 0.0727
0.05379 0.0733 0.0733
0.05389 0.0733 0.0733
0.05399 0.0733 0.0733
0.05409 0.0721 0.0721
0.05419 0.0733 0.0733
0.05429 0.0727 0.0727
0.05439 0.0733 0.0733
0.05449 0.0721 0.0721
0.05459 0.0733 0.0733
0.05469 0.0721 0.0721
0.05479 0.0733 0.0733
0.05489 0.0721 0.0721
0.05499 0.0733 0.0733
0.05509 0.0721 0.0721
0.05519 0.0745 0.0745
0.05529 0.0709 0.0709
0.05539 0.0739 0.0739
0.05549 0.0733 0.0733
0.05559 0.0715 0.0715
0.05569 0.0727 0.0727
0.05579 0.0733 0.0733
0.05589 0.0733 0.0733
0.05599 0.0709 0.0709
0.05609 0.0745 0.0745
0.05619 0.0733 0.0733
0.05629 0.0721 0.0721
0.05639 0.0721 0.0721
0.05649 0.0721 0.0721
0.05659 0.0745 0.0745
0.05669 0.0727 0.0727
0.05679 0.0715 0.0715
0.05689 0.0733 0.0733
0.05699 0.0727 0.0727
0.05709 0.0721 0.0721
0.05719 0.0733 0.0733
0.05729 0.0721 0.0721
0.05739 0.0733 0.0733
0.05749 0.0721 0.0721
0.05759 0.0733 0.0733
0.05769 0.0733 0.0733
0.05779 0.0721 0.0721
0.05789 0.0733 0.0733
0.05799 0.0721 0.0721
0.05809 0.0733 0.0733
0.05819 0.0727 0.0727
0.05829 0.0721 0.0721
0.05839 0.0733 0.0733
0.05849 0.0721 0.0721
0.05859 0.0721 0.0721
0.05869 0.0733 0.0733
0.05879 0.0721 0.0721
0.05889 0.0733 0.0733
0.05899 0.0733 0.0733
0.05909 0.0721 0.0721
0.05919 0.0721 0.0721
0.05929 0.0733 0.0733
