"","BC Hydro Names","Project Type","Region","In 2021?","Latitude","Longitude","Installed Capacity (MW)","Dependable Generating Capacity (MW)","Effective Load-Carrying Capacity (MW)","Annual Firm Energy (GWh/yr)","UEC ($/MWh)","UCC ($/kW-yr)","R1 Length (km)","T1 Length (km)","Linear Features (km)","Line Voltage","Linear Area (ha)","ATG (ha)","ATG/Linear Ratio","Plateau or Ridgeline - WIND","Number of Turbines - WIND","Footprint of Plant (ha) - SOLAR","Footprint of Panels (ha) - SOLAR","Raw Terrestrial Score","Terrestrial % of Summed Score","Raw Freshwater Score","Freshwater % of Summed Score","Summed Raw Scores","Terrestrial Proportion of Scaled Score","Freshwater Proportion of Scaled Score","Scaled Summed Score","Notes"
"11","Canoe Creek - Valemount","Geothermal","Kelly Nicola","y","52.673324999999998","-119.05634499999999","14.3","52","NA","385.16461135371998","88.585188657271829","NA","0","21.552185546874998",21.552185546875,25,862.087421875,"15.6","1.8095612584244327E-2","NA","NA","NA","NA",151.0525,0.761884956418178,47.20906,0.238115043581822,198.26156,0.0185606169518233,0.0058008260658754,0.0243614430176987,NA
"12","Chemainus_River-8hr","Small Storage Hydro","Vancouver Island","y","48.88","-123.8","40.1","40","21","113.7","91.427448071216631","NA","0.3","8",8.3,69,332,"7.99","2.4066265060240965E-2","NA","NA","NA","NA",5.363437,0.151666168647578,30,0.848333831352422,35.363437,0.00065903377767489,0.00368625814570894,0.00434529192338383,NA
"13","Clarke Lake","Geothermal","Peace River","y","58.721628000000003","-122.531644","18.399999999999999","14","NA","104","187.25","NA","0","338.25099999999998",338.251,230,13530.04,"4.2","3.1042036830637607E-4","NA","NA","NA","NA",1321.617,0.348196480826387,2473.99,0.651803519173613,3795.607,0.162394047725247,0.303992192996748,0.466386240721995,NA
"14","Elaho_River-8hr","Small Storage Hydro","Lower Mainland","y","50.11","-123.4","63.9","40","9","325.89999999999998","85.147334930927542","NA","0","43.755844122716695",43.7558441227167,130,1750.23376490867,"43.76","2.5002374469837468E-2","NA","NA","NA","NA",323.0648,0.261154306548857,914,0.738845693451143,1237.0648,0.0396966750197276,0.112307998172599,0.152004673192327,NA
"15","Freda_Creek-8hr","Small Storage Hydro","Lower Mainland","y","49.95","-124.23","40.1","40","16","172.2","79.419958709065014","NA","0","21.230865786513867",21.2308657865139,130,849.234631460555,"21.23","2.4998980509647405E-2","NA","NA","NA","NA",99.52405,0.245597191836743,305.7088,0.754402808163257,405.23285,0.0122290446668815,0.0375640518071635,0.0497930964740449,NA
"16","Jedney Area","Geothermal","Peace River","y","57.498854999999999","-122.24574699999999","12.2","9","NA","69","216.85","NA","0","193.38300000000001",193.383,230,7735.32,"2.8","3.619759751374215E-4","NA","NA","NA","NA",1184.797,0.474721078622873,1310.978,0.525278921377127,2495.775,0.145582253075384,0.161086777711507,0.306669030786891,NA
"17","Kenyon - Stave","Pumped Storage","Lower Mainland","y","49.402025060500002","-122.2587474","1000","NA","495","NA","NA","169.30148060606061","1.4","39.6",41,500,1640,"42.72","2.6048780487804873E-2","NA","NA","NA","NA",341.6792,0.302481901327354,787.9064,0.697518098672646,1129.5856,0.0419839244739771,0.0968142128352068,0.138798137309184,NA
"18","Kinskuch_River-8hr","Small Storage Hydro","North Coast","y","55.71","-129.34","40.1","40","3","132.80000000000001","116.36779578392621","NA","9.1999999999999993","33.299999999999997",42.5,130,1700,"49.02","2.883529411764706E-2","NA","NA","NA","NA",690.421,0.381272175543327,1120.414,0.618727824456673,1810.835,0.084835667840617,0.137671174468878,0.222506842309495,NA
"19","Knight - Fourth","Pumped Storage","Vancouver Island","y","49.069879999999898","-124.41682","500","NA","408","NA","NA","172.06","20.2","43.7",63.9,500,2556,"54.03","2.1138497652582161E-2","NA","NA","NA","NA",454.4983,0.313012210758762,997.5163,0.686987789241238,1452.0146,0.0558466020195288,0.122570086211748,0.178416688231277,NA
"20","Lakelse Lake","Geothermal","North Coast","y","54.322493000000001","-128.539906","19.600000000000001","17","NA","130","163.18","NA","1.1453743238","18.393304763100002",19.5386790869,25,781.547163476,"5.2","6.6534692249058149E-3","NA","NA","NA","NA",123.0584,0.303044272718766,283.0156,0.696955727281234,406.074,0.0151208343132636,0.0347756186954234,0.049896453008687,NA
